pixel,gal_lon,gal_lat,weight,str_used
4902,21.82283,1.9405496,0.5907072,0
4903,23.369081,-0.77555186,0.5954472,0
4904,22.35179,7.413859,0.33946627,1
4905,23.328733,5.228894,0.47547984,1
4906,24.337044,8.63463,0.4781703,1
4907,25.745092,6.602831,0.57440954,1
4908,24.217583,3.400284,0.50718135,0
4909,25.882326,0.85518765,0.61247414,0
4910,26.603537,4.618681,0.52305466,0
4911,28.342197,2.2267706,0.34916145,0
4912,22.125368,-4.367295,0.32403773,0
4913,23.673065,-6.259177,0.30516535,1
4914,24.286963,-3.225232,0.5066924,0
4915,25.806906,-5.295802,0.3874104,1
4916,24.621214,-8.602011,0.35630003,1
4917,26.159058,-11.175929,0.45321354,1
4918,27.162485,-7.3760433,0.3018517,1
4919,28.19056,-9.88142,0.42905518,1
4920,26.74512,-1.5153648,0.5013437,0
4921,27.754002,-3.6949437,0.3706205,0
4922,29.36299,-0.201873,0.5092689,0
4923,30.270077,-2.3122647,0.3779405,1
4924,29.255022,-5.8016505,0.30375373,1
4925,30.431488,-8.361713,0.54707354,1
4926,31.119192,-4.554181,0.29747468,1
4927,32.565536,-6.660132,0.5022199,1
4928,18.615398,-17.635641,0.0008100548,1
4932,22.717827,-23.86989,0.009351856,1
4933,24.316254,-25.885393,0.44738966,1
4934,24.879538,-23.017824,0.17044619,1
4935,26.261944,-24.555603,0.37676966,1
4936,22.96972,-14.886682,0.04732897,1
4940,27.286142,-21.709717,0.061178558,1
4941,28.15214,-23.440414,0.43663046,1
4942,29.484385,-20.13762,0.20170552,1
4943,30.352709,-22.021723,0.47398725,1
4944,25.984625,-28.216505,0.505478,1
4945,27.73497,-30.635742,0.2966228,1
4946,27.673733,-26.78911,0.49489203,1
4947,30.033491,-29.090876,0.3242136,1
4948,30.092525,-33.322807,0.23746812,1
4949,32.783512,-35.813435,0.22838429,1
4950,32.45684,-32.458813,0.3810221,1
4951,34.72843,-34.564957,0.24441342,1
4952,29.897017,-25.74167,0.48840225,1
4953,31.909777,-27.856594,0.29326653,1
4954,32.10727,-24.260803,0.64416295,1
4955,33.703564,-26.744276,0.22801001,1
4956,33.801136,-30.497671,0.39798144,1
4957,36.353935,-33.3895,0.20457104,1
4958,36.273567,-29.581148,0.4878585,1
4959,38.290283,-32.300983,0.23146486,1
4962,29.58754,-10.800254,0.0005678925,1
4964,31.551395,-18.867836,0.053551868,1
4965,32.47737,-20.438246,0.4220324,1
4966,33.016697,-17.559866,0.058236297,1
4967,34.36646,-19.055685,0.5095281,1
4968,31.36556,-9.616438,0.028542742,1
4970,33.34064,-8.507131,0.2161407,1
4972,34.63897,-16.593395,0.051264886,1
4973,35.987442,-17.755974,0.31822237,1
4974,37.166447,-14.481508,0.19120705,1
4975,37.92929,-16.243486,0.4704043,1
4976,34.295456,-22.83129,0.48203066,1
4977,35.3996,-25.115198,0.3011563,1
4978,35.539936,-21.267864,0.47702253,1
4979,37.511868,-23.390993,0.33152094,1
4980,37.812374,-27.74658,0.34574088,1
4981,40.13913,-30.36047,0.33342972,1
4982,39.775192,-26.634779,0.45063353,1
4983,42.072693,-29.04053,0.19780114,1
4984,37.503376,-20.230314,0.5563616,1
4985,39.46794,-22.75117,0.25467777,1
4986,39.6321,-18.386553,0.6666927,1
4987,41.084625,-20.848408,0.36372364,1
4988,41.3802,-24.928324,0.41027996,1
4989,43.862167,-28.004519,0.16552864,1
4990,43.231857,-23.413906,0.4464201,1
4991,45.339962,-26.135525,0.34905362,1
4992,26.681845,9.578068,0.3809817,1
4993,28.178291,8.013617,0.638658,1
4994,29.090017,10.992048,0.38624015,1
4995,30.4155,9.016255,0.52879477,1
4996,29.142569,5.9730935,0.54539293,1
4997,29.875784,3.3473475,0.40766802,1
4998,31.536753,7.0967493,0.42164108,1
4999,32.043156,4.4973364,0.50955486,1
5000,31.791946,12.425718,0.45220995,1
5001,32.805485,10.434489,0.8271021,1
5002,34.776897,13.712265,0.43396217,1
5003,35.624203,11.7273655,1.0647001,1
5004,33.718647,8.201603,0.49544203,1
5005,34.87732,6.0217237,0.6550548,1
5006,36.388412,9.625974,0.5068701,1
5007,37.47552,7.596891,0.653496,1
5008,31.392736,1.4296149,0.12972704,1
5009,32.477562,-0.7959526,0.37829706,1
5010,33.713295,3.0380645,0.29057273,1
5011,34.899918,0.49646953,0.55541676,1
5012,33.321396,-2.9823868,0.16449246,1
5013,34.92211,-4.9662175,0.5040186,1
5014,36.1723,-1.6025404,0.31136194,1
5015,36.74627,-4.324739,0.20354678,1
5016,36.102882,3.9897137,0.39557952,1
5017,37.162483,2.0138187,0.14250879,1
5018,38.347744,5.0982094,0.5094299,1
5019,39.32808,3.2568672,0.44865444,1
5020,38.39479,-0.39520234,0.29815182,1
5021,38.96421,-2.7004068,0.28302112,1
5022,40.416946,1.1461829,0.54107493,1
5023,41.583897,-0.998703,0.51406354,1
5024,37.511288,15.0041065,0.30175135,1
5025,38.430775,13.221915,1.1340761,1
5026,40.1839,16.377716,0.54942167,1
5027,41.288387,14.70986,1.1041946,1
5028,39.20752,11.088395,0.6802436,1
5029,40.206223,9.049551,0.5327083,1
5030,42.280888,12.622482,0.72807074,1
5031,42.764828,10.4356985,0.72037435,1
5032,43.171444,17.816729,0.6309051,1
5033,44.09524,15.998069,1.2068933,1
5034,46.354496,19.11489,0.54189295,1
5035,46.97654,17.316784,1.2114856,1
5036,45.06583,14.073197,0.76759315,1
5037,45.869946,11.981622,0.9086099,1
5038,48.023556,15.180509,0.90742934,1
5039,48.95235,13.491893,0.62187463,1
5040,40.99576,6.925994,0.6122282,1
5041,41.888786,4.835826,0.48494694,1
5042,43.786514,8.415151,0.6259573,1
5043,44.563892,6.422251,0.5066839,1
5044,43.102123,2.9715536,0.46217507,1
5045,43.83837,0.7448107,0.55729944,1
5046,45.60796,4.2413282,0.6429606,1
5047,46.5059,2.434358,0.4849652,1
5048,46.511982,9.745507,0.68799645,1
5049,47.740597,7.837772,0.653479,1
5050,49.31464,11.311913,0.7974732,1
5051,50.42104,9.401495,0.62586224,1
5052,48.20674,5.614583,0.5189348,1
5053,49.25292,4.370757,0.39924136,1
5054,50.99561,7.279946,0.62962073,1
5055,51.663692,6.054154,0.30108714,1
5056,35.16356,-7.1000133,0.121250674,1
5058,37.498432,-5.5537796,0.19496208,1
5060,39.25562,-13.12568,0.07855492,1
5061,40.132355,-14.632991,0.5683755,1
5062,41.664772,-11.044775,0.072940014,1
5063,42.18647,-12.789188,0.4933756,1
5064,39.85097,-3.6292477,0.118078396,1
5066,42.118126,-2.0053523,0.042028245,1
5068,43.53299,-9.637822,0.0937101,1
5069,43.95942,-11.382869,0.59430134,1
5070,45.227367,-8.021386,0.09698402,1
5071,46.01772,-10.1650505,0.60861003,1
5072,41.559223,-16.717663,0.47378862,1
5073,42.9322,-19.069004,0.35683277,1
5074,43.22588,-15.149778,0.577389,1
5075,44.79899,-17.09621,0.3166268,1
5076,44.971252,-21.96063,0.35128576,1
5077,47.04772,-24.407825,0.27379808,1
5078,46.742493,-20.537605,0.43837914,1
5079,48.591022,-22.872587,0.19078577,1
5080,44.99088,-13.734975,0.5450517,1
5081,46.59802,-15.802338,0.34790513,1
5082,47.04584,-12.258469,0.59152645,1
5083,48.45852,-14.366455,0.43850625,1
5084,48.54666,-18.50621,0.44202533,1
5085,50.18879,-21.699322,0.26608416,1
5086,50.371555,-17.092197,0.52084565,1
5087,52.045284,-19.768278,0.27387577,1
5092,47.140186,-6.718122,0.2954024,1
5093,48.153282,-8.545072,0.7592253,1
5094,49.499733,-4.8155303,0.36949968,1
5095,50.340515,-6.5604453,0.8010302,1
5099,54.004673,0.580514,0.0116976295,1
5100,52.020466,-2.1919239,0.30321428,1
5101,52.634186,-4.702388,0.91342443,1
5102,54.389164,-0.7901308,0.8349568,1
5103,55.099976,-2.8464222,0.9264039,1
5104,49.32549,-10.468649,0.6525337,1
5105,50.608395,-12.519029,0.41678345,1
5106,51.545563,-8.587549,0.63454485,1
5107,52.78187,-10.624372,0.37485686,1
5108,52.022575,-15.507561,0.4617974,1
5109,53.618248,-17.564915,0.23718001,1
5110,54.063828,-13.741571,0.4950313,1
5111,55.0112,-16.164753,0.26885533,1
5112,53.79824,-6.802379,0.63690925,1
5113,54.583492,-9.472863,0.22046886,1
5114,55.88258,-5.0125856,0.6806515,1
5115,56.851284,-7.6364145,0.37371656,1
5116,55.861343,-11.548103,0.5093024,1
5117,56.744675,-14.132836,0.2805191,1
5118,57.660877,-9.681261,0.52108216,1
5119,58.606316,-12.20688,0.3856854,1
5120,311.21457,11.689395,0.5347191,1
5121,308.78946,11.447763,1.1958916,1
5122,312.43423,8.984758,0.643617,1
5123,309.5753,9.165775,0.5551562,1
5124,306.45016,11.771434,1.2342906,1
5125,303.97382,12.168138,1.3028517,1
5126,307.08777,8.943458,1.5010849,1
5127,304.72733,9.272371,1.2242134,1
5128,313.4852,6.399022,0.8349726,1
5129,310.4606,6.6616025,0.6376425,1
5130,314.32782,3.9040065,0.9797891,1
5131,311.35782,4.0267715,0.72148985,1
5132,307.53482,6.821861,0.5310787,1
5133,305.26938,6.577741,1.3685988,1
5134,308.57556,4.2608624,0.7967262,1
5135,305.62744,4.173398,0.7817405,1
5136,301.68405,12.302932,1.7502095,1
5137,299.417,12.506867,1.3789154,1
5138,302.21204,9.611285,1.6516883,1
5139,299.9316,9.579174,1.5268825,1
5140,297.06464,12.72433,1.1294622,1
5141,294.8017,12.921249,1.5602839,1
5142,297.26804,9.80662,1.5128744,1
5143,295.1083,9.887661,1.4156287,1
5144,302.69296,6.7889833,1.5784366,1
5145,300.1903,6.7274194,1.746119,1
5146,303.1845,3.9415429,1.4286302,1
5147,300.6441,4.01707,1.3895178,1
5148,297.95673,6.919979,1.4466976,1
5149,295.40765,6.816002,1.9015979,1
5150,298.26028,3.9616165,1.8703932,1
5151,295.69968,4.0110073,2.2827592,1
5152,314.8293,2.0863953,1.1080836,1
5153,312.44037,1.5241216,1.1730545,1
5154,315.45917,-0.111444674,0.7995029,1
5155,312.6208,-0.47395074,1.229353,1
5156,308.68558,1.9026344,0.37821648,1
5157,306.47064,1.5133296,0.63044214,1
5158,309.99548,-0.9174274,0.6642366,1
5159,307.49557,-1.3689578,0.26727954,1
5160,316.6319,-2.3448606,1.1991773,1
5161,313.44897,-2.9328535,0.6599627,1
5162,317.37143,-4.3352737,0.68178165,1
5163,314.19864,-4.7605195,1.3034289,1
5164,310.23267,-2.9640274,0.95837504,1
5165,307.87927,-3.2650845,1.2997959,1
5166,311.13797,-5.2745733,1.0201151,1
5167,308.28583,-5.589463,1.588325,1
5168,303.59445,1.3491985,0.86085635,1
5169,301.29758,1.2350924,1.7904485,1
5170,304.2048,-0.90276396,0.7449325,1
5171,301.53436,-1.3652456,1.3389081,1
5172,298.6017,1.1687849,1.4503008,1
5173,295.98102,1.1437424,2.290324,1
5174,299.29117,-1.4779513,1.9821593,1
5175,296.5714,-1.3617957,1.6849033,1
5176,305.32635,-4.0107813,0.48081645,1
5177,301.88205,-3.5755734,0.46470675,1
5178,305.67337,-6.042819,1.7565229,1
5179,302.84372,-6.814814,0.74539846,1
5180,299.48135,-3.9382386,1.4548974,1
5181,297.1496,-4.1197796,2.2707155,1
5182,299.59995,-6.0170326,0.4180257,1
5183,297.3819,-6.591285,1.8298514,1
5184,292.46176,13.081415,0.9458149,1
5185,290.35294,13.183134,1.5831491,1
5186,292.94968,9.800901,1.6334685,1
5187,290.51697,10.138056,1.8289958,1
5188,288.28058,13.308302,1.3486441,1
5189,286.03214,13.313126,0.9882726,1
5190,288.51077,10.120915,1.7877778,1
5191,286.1658,10.217718,0.80220807,1
5192,293.1094,7.0526843,2.4283855,1
5193,291.03757,7.0294056,1.9803673,1
5194,293.68332,4.0864325,2.606242,1
5195,291.19788,4.0196443,2.221565,1
5196,288.65076,6.953647,1.6810898,1
5197,286.3592,7.1218987,1.1863978,1
5198,288.97083,4.1078186,1.9420664,1
5199,286.9352,4.0447073,1.3452625,1
5200,283.6742,13.483062,0.8542664,1
5201,281.86215,13.457539,1.163505,1
5202,283.8638,10.377216,0.92783797,1
5203,281.9219,10.362455,1.2330767,1
5204,279.69763,13.420881,1.0727403,1
5205,277.57233,13.631317,0.98036414,1
5206,279.7441,10.357548,1.356561,1
5207,277.4897,10.544899,1.0933428,1
5208,284.02896,7.111307,1.0920589,1
5209,281.88474,7.529168,1.4411203,1
5210,284.16116,4.0744705,1.571879,1
5211,282.13693,4.196236,1.0964103,1
5212,279.78024,7.382134,1.1642529,1
5213,277.6047,7.3372636,1.1949078,1
5214,279.66208,4.634288,1.2597922,1
5215,277.69162,4.1762805,1.3881336,1
5216,293.916,1.2301475,2.7413054,1
5217,291.35773,1.1680889,2.3003936,1
5218,294.32938,-1.559367,3.4376068,1
5219,291.79703,-1.6404895,2.5931284,1
5220,289.10797,1.1885784,2.198082,1
5221,286.719,1.0406379,1.0360256,1
5222,289.39648,-1.6540904,2.714979,1
5223,287.20743,-1.7501436,1.3835423,1
5224,294.43835,-4.083146,2.9522521,1
5225,292.0798,-4.3221574,3.1358006,1
5226,294.7613,-6.7124453,3.6347678,1
5227,292.4571,-7.0313435,3.1231654,1
5228,289.60605,-4.3371305,3.0503366,1
5229,287.30933,-4.4493985,2.148478,1
5230,289.86856,-7.057933,3.5412314,1
5231,287.56198,-7.190613,2.9017932,1
5232,284.4414,1.1081054,1.4840144,1
5233,282.19772,1.2861849,1.3232594,1
5234,284.61877,-1.6361498,1.9661024,1
5235,282.2989,-1.8856382,1.6574532,1
5236,279.9554,1.2759305,1.231548,1
5237,277.44028,0.9362758,1.0640646,1
5238,279.97244,-1.6113076,1.7295666,1
5239,277.55383,-1.6075109,1.6137209,1
5240,284.81003,-4.4593015,2.2553458,1
5241,282.52728,-4.5296636,1.3447533,1
5242,284.93124,-7.0985074,2.3305757,1
5243,282.55286,-7.1515155,1.4929194,1
5244,279.89752,-4.6958323,1.2628597,1
5245,277.45892,-4.4497876,1.8398544,1
5246,279.86462,-7.282428,1.2106775,1
5247,277.63632,-7.2587132,1.7901845,1
5248,317.96475,-6.4113975,1.0480679,1
5249,315.24133,-7.1134014,0.7957585,1
5250,319.05643,-8.62904,1.2569121,1
5251,315.6927,-8.865133,0.9378389,1
5252,311.67676,-7.374443,1.3805758,1
5253,308.92758,-8.073359,1.3629823,1
5254,312.9617,-9.759823,1.1824687,1
5255,309.58124,-10.263181,1.0219738,1
5256,319.41144,-10.340188,0.7647424,1
5257,316.6015,-11.117375,1.3532709,1
5258,320.54434,-12.27703,1.1352324,1
5259,317.64267,-13.260347,0.949848,1
5260,313.27985,-11.773396,1.1721413,1
5261,310.40054,-12.432458,1.5372562,1
5262,314.02835,-13.762318,1.2147946,1
5263,311.27502,-14.65124,1.3264253,1
5264,306.0488,-8.336659,1.8584889,1
5265,303.41028,-8.6704645,1.7755505,1
5266,306.8599,-10.626027,1.3014638,1
5267,303.94485,-10.874791,1.926342,1
5268,300.66138,-9.274388,1.0981486,1
5269,297.72067,-9.307896,0.41367084,1
5270,301.5062,-11.460695,2.3020697,1
5271,298.6635,-11.849302,1.0482265,1
5272,307.37823,-13.086788,1.3117479,1
5273,304.63712,-13.552536,1.3507245,1
5274,307.8903,-15.114283,1.3682477,1
5275,305.31213,-15.7847595,1.5558046,1
5276,301.7265,-13.456183,1.5066515,1
5277,299.2269,-14.1528015,2.7574413,1
5278,302.20337,-16.14801,1.7009761,1
5279,299.30005,-16.41755,1.642435,1
5280,321.22385,-14.474617,1.1373929,1
5281,317.9867,-15.027218,0.94224197,1
5282,321.54074,-16.089592,0.28788513,1
5283,318.5678,-17.059738,0.87243813,1
5284,315.02805,-16.048622,1.1812999,1
5285,311.83914,-16.909758,1.2279102,1
5286,315.5282,-18.442661,0.9907596,1
5287,312.25272,-18.803356,0.7531801,1
5288,322.5955,-18.58561,0.86284125,1
5289,319.71112,-19.40042,0.69545513,1
5290,323.3591,-20.297565,1.3221586,1
5291,320.0776,-21.1842,1.5618283,1
5292,316.2812,-20.589436,0.68255705,1
5293,312.93015,-20.75678,1.0317831,1
5294,317.05084,-22.256245,1.3224695,1
5295,314.00763,-23.144535,1.3111892,1
5296,308.526,-17.343111,1.3146291,1
5297,305.83194,-18.192352,1.5481129,1
5298,309.5075,-19.38027,1.0184553,1
5299,306.25412,-20.243422,1.1077559,1
5300,302.74588,-18.442987,1.6022422,1
5301,299.61887,-19.059753,1.6332047,1
5302,303.42575,-20.646332,1.1747849,1
5303,300.6545,-21.257492,1.2171032,1
5304,309.9292,-22.003345,1.2500435,1
5305,306.90424,-22.82742,1.4855949,1
5306,310.90625,-24.18472,1.2671392,1
5307,307.87738,-24.939154,1.1143593,1
5308,304.28864,-23.35041,1.5890435,1
5309,301.01193,-24.021921,1.5354594,1
5310,304.41998,-25.380089,1.3850669,1
5311,301.5343,-26.138647,1.6648997,1
5312,295.1437,-9.28331,2.14701,1
5313,292.82678,-9.700991,4.625924,1
5314,295.9937,-12.0945215,0.9309614,1
5315,292.78995,-12.032136,3.0655558,1
5316,290.25644,-9.823789,3.7867353,1
5317,287.79996,-9.846458,3.5897894,1
5318,290.672,-12.408687,5.531493,1
5319,287.94742,-12.548862,4.2774534,1
5320,296.54205,-14.709452,1.3707354,1
5321,293.40314,-14.682892,1.3566175,1
5322,296.8627,-16.911436,2.9234617,1
5323,294.05652,-17.458557,1.7637116,1
5324,290.62738,-14.878877,5.2474914,1
5325,288.26367,-15.166997,5.7884893,1
5326,290.75952,-17.23465,2.6316772,1
5327,288.47995,-17.756058,7.8381104,1
5328,285.18298,-9.910274,3.1505733,1
5329,282.66132,-9.853391,1.8802617,1
5330,285.41992,-12.501446,3.160464,1
5331,282.92233,-12.620025,2.4009924,1
5332,280.02927,-10.084222,1.922298,1
5333,277.51514,-10.155827,1.3705782,1
5334,280.24203,-12.681314,2.2909389,1
5335,277.60114,-12.852319,1.7141708,1
5336,285.68338,-15.181154,3.979809,1
5337,283.03616,-15.277418,2.6591403,1
5338,285.97287,-17.79632,5.070932,1
5339,283.09167,-17.923687,3.351237,1
5340,280.50305,-15.296629,2.708783,1
5341,277.6512,-15.4028845,2.6891718,1
5342,280.4499,-17.987951,3.5478582,1
5343,277.94873,-18.086811,3.0119846,1
5344,296.96368,-19.213917,1.48264,1
5345,294.50485,-19.65182,2.924996,1
5346,297.5774,-21.78586,1.2173445,1
5347,294.79214,-22.10387,1.8110179,1
5348,291.64807,-20.18012,2.3225105,1
5349,288.19446,-19.991774,5.66025,1
5350,291.95566,-22.263962,2.9297955,1
5351,289.22247,-22.950706,2.67173,1
5352,298.31534,-24.255503,1.4906723,1
5353,295.32443,-24.939054,1.6671729,1
5354,298.56018,-26.681353,2.3928273,1
5355,295.6293,-27.347437,2.5603077,1
5356,292.3911,-25.06249,1.5086864,1
5357,289.2613,-25.221642,2.7427406,1
5358,292.66586,-27.511423,3.1048405,1
5359,289.82556,-27.947515,2.97589,1
5360,286.36276,-20.54277,10.2076645,1
5361,283.30267,-20.622515,2.7951808,1
5362,286.03223,-22.936756,14.996036,1
5363,283.51965,-23.286514,5.4712095,1
5364,280.47897,-20.556982,4.122801,1
5365,277.93472,-20.692722,3.5342748,1
5366,280.76044,-23.308502,5.491472,1
5367,277.8193,-23.463654,6.2713304,1
5368,285.92548,-25.628256,9.338416,1
5369,283.71945,-25.914114,10.538796,1
5370,286.20392,-28.02059,7.2475634,1
5371,284.0246,-28.244587,9.371137,1
5372,280.73102,-25.63682,4.862606,1
5373,277.5733,-25.295979,5.900491,1
5374,281.04288,-28.828188,4.7525487,1
5375,278.14804,-28.082485,2.8363018,1
5376,275.31863,13.617951,0.86334324,1
5377,273.38586,13.593651,0.71059465,1
5378,275.4074,10.62562,0.7952678,1
5379,273.1021,10.417542,0.6989149,1
5380,271.17804,13.1826725,0.6164328,1
5381,268.77182,13.360315,1.162621,1
5382,270.62308,10.09087,0.3043406,1
5383,268.74603,10.39792,1.2195866,1
5384,275.46732,7.4840755,1.0189996,1
5385,272.9875,7.3042254,0.88063866,1
5386,275.11584,4.419382,1.2421497,1
5387,272.85452,3.9675457,0.6842544,1
5388,270.4485,7.351565,0.5960841,1
5389,268.56854,7.144466,1.135916,1
5390,270.28192,4.1029563,0.5897597,1
5391,268.4798,4.160776,1.162066,1
5392,266.6826,13.348782,1.1501259,1
5393,264.4766,13.0323515,1.3757427,1
5394,266.4424,10.20379,1.1853771,1
5395,264.52646,10.207345,0.9828349,1
5396,262.48233,13.442731,0.9073997,1
5397,260.08368,12.82518,1.0045967,1
5398,262.03857,9.907239,0.7928997,1
5399,259.90472,10.101062,1.0600562,1
5400,266.18048,7.20384,1.7802466,1
5401,263.97644,7.4656935,0.72610384,1
5402,266.31873,4.215627,1.2625561,1
5403,264.0781,4.0664735,1.4592925,1
5404,262.0635,7.000501,1.0860288,1
5405,260.11234,7.1744328,0.5124527,1
5406,261.78183,4.1076097,0.56484,1
5407,259.18707,3.888608,0.22890715,1
5408,275.29083,1.3725168,1.3201629,1
5409,272.97556,1.2828947,1.0457397,1
5410,275.09875,-1.6957799,1.5179381,1
5411,273.05908,-1.4952039,0.86501724,1
5412,270.33838,1.2979795,0.9191888,1
5413,268.168,1.282337,1.3181024,1
5414,270.22064,-1.9695832,1.3619611,1
5415,268.25687,-1.6703668,1.1679121,1
5416,275.1388,-4.6989613,1.1166695,1
5417,272.9682,-4.6724844,1.103327,1
5418,275.08682,-7.3005037,1.6286628,1
5419,272.66547,-7.480129,1.2646939,1
5420,270.07788,-4.7101226,1.3795116,1
5421,267.94974,-4.456144,1.3498598,1
5422,270.22437,-7.1032557,0.89991575,1
5423,267.82837,-7.2388654,1.6793383,1
5424,265.85898,1.2826308,1.6055924,1
5425,263.64993,1.3113083,1.1385217,1
5426,265.8491,-1.5053067,1.9332597,1
5427,263.72556,-1.6818231,0.70792437,1
5428,261.50476,1.1608427,0.29799247,1
5429,258.36972,1.0016243,0.56138635,1
5430,260.64764,-1.554429,0.4177836,1
5431,258.7231,-1.6288794,0.8293719,1
5432,266.0624,-4.367902,1.2981879,1
5433,263.2084,-4.6337924,0.42896336,1
5434,265.6765,-7.05592,0.7538547,1
5435,262.82025,-7.22134,1.1603338,1
5436,260.7609,-4.3874044,1.0266551,1
5437,258.23834,-4.2586584,0.48721635,1
5438,260.52637,-6.981791,0.6167973,1
5439,257.98743,-6.850637,0.50220716,1
5440,257.81363,13.0743885,0.7480071,1
5441,255.50247,12.913981,0.1688929,1
5442,257.80197,9.769125,0.3426146,1
5443,255.82878,9.737041,0.13543922,1
5444,253.37444,12.333348,0.17824534,1
5445,251.2136,12.265214,0.6627937,1
5446,252.80994,9.454964,0.70175487,1
5447,250.70097,9.356114,0.6039193,1
5448,257.59082,7.09765,0.24813196,1
5449,254.69691,6.6784453,0.6581824,1
5450,256.448,3.9517365,0.61661625,1
5451,254.60532,4.0709467,0.57705075,1
5452,252.63211,6.966403,0.43965343,1
5453,250.03859,6.560471,0.23548193,1
5454,252.25177,4.132429,0.41338733,1
5455,249.21257,3.8799372,0.42323396,1
5456,248.81284,11.982804,0.4953019,1
5457,246.38324,11.865395,0.21680073,1
5458,247.93892,9.211459,0.15084884,1
5459,245.3395,9.124242,0.28207117,1
5460,243.60667,11.552482,0.26810536,1
5461,241.28476,11.301594,0.50689346,1
5462,243.03525,8.825117,0.42722708,1
5463,239.56335,8.4687195,0.26347739,1
5464,247.30777,6.654197,0.36354798,1
5465,245.01962,6.395196,0.47411582,1
5466,247.14343,3.927085,0.38782287,1
5467,243.73311,3.8050964,0.401118,1
5468,241.84982,6.424789,0.4062743,1
5469,239.21786,6.330378,0.58125246,1
5470,241.47374,3.781716,0.6663267,1
5471,238.79932,4.2435412,0.5920514,1
5472,256.4445,1.2146833,0.6929818,1
5473,254.20421,1.3630383,0.34662637,1
5474,256.14905,-1.547134,0.3882551,1
5475,253.40204,-1.6699396,0.4339133,1
5476,251.3384,1.1851014,0.3916429,1
5477,249.20062,1.2667059,0.43718678,1
5478,251.2778,-1.3377296,0.36631405,1
5479,248.17818,-1.2734584,0.5366549,1
5480,255.65338,-4.334282,0.39573276,1
5481,252.93457,-4.1914706,0.25254178,1
5482,255.18367,-6.7577586,0.3857224,1
5483,252.31999,-6.5981894,0.6305482,1
5484,250.42542,-3.8070862,0.4487727,1
5485,247.80289,-3.4365916,0.6607528,1
5486,249.93518,-5.887849,0.613149,1
5487,247.25975,-6.318528,0.59071046,1
5488,246.0772,1.2361758,0.4851207,1
5489,243.50473,1.3327373,0.70208156,1
5490,245.36679,-1.075132,0.6888176,1
5491,242.7365,-0.90947145,0.45628121,1
5492,240.79337,1.8031155,0.41746113,1
5493,237.70668,1.9350128,0.5467171,1
5494,239.7677,-0.34676874,0.58585924,1
5495,236.71693,-0.43297368,0.36394694,1
5496,244.93205,-3.2608278,0.5546253,1
5497,242.17233,-2.739013,0.4162667,1
5498,244.49669,-5.642295,0.48879936,1
5499,241.71007,-5.0235095,0.44170272,1
5500,239.25911,-2.8177047,0.4193047,1
5501,236.44238,-2.4925072,0.16614524,1
5502,238.55142,-4.9495697,0.23847969,1
5503,235.24721,-4.6745434,0.49787098,1
5504,275.1675,-9.973033,1.7912138,1
5505,272.873,-9.766832,1.2755324,1
5506,275.264,-12.665163,2.3670788,1
5507,272.8139,-13.000193,0.9224445,1
5508,269.97638,-10.054016,1.63105,1
5509,267.70486,-9.8963995,1.2358012,1
5510,270.06567,-12.394957,1.7589446,1
5511,267.2001,-12.800873,1.7238957,1
5512,275.21567,-15.450052,1.8102313,1
5513,272.36975,-15.24662,1.4898056,1
5514,274.94965,-17.897503,2.1947525,1
5515,272.67456,-17.986525,1.6957158,1
5516,269.7409,-15.431937,1.6354892,1
5517,267.33362,-15.169822,2.050369,1
5518,269.57303,-18.031618,2.9944863,1
5519,267.10162,-17.759743,1.3387823,1
5520,265.02768,-9.781318,1.3476875,1
5521,262.69,-9.696118,0.88303417,1
5522,264.7948,-12.517533,1.3910779,1
5523,262.37732,-12.368676,0.6380876,1
5524,259.99985,-9.497206,0.45904028,1
5525,257.00748,-9.468032,0.5005159,1
5526,259.27768,-12.412443,0.49906415,1
5527,257.0429,-12.224372,0.69710666,1
5528,264.69717,-15.109033,0.7934699,1
5529,261.87146,-15.169716,0.66113144,1
5530,264.41394,-17.825817,1.3678806,1
5531,261.91882,-17.076777,0.8959289,1
5532,259.10324,-14.842335,0.9954043,1
5533,256.7145,-14.43437,0.53717786,1
5534,258.94067,-17.254208,0.7554686,1
5535,255.82916,-16.974766,0.7582147,1
5536,275.03503,-20.6925,2.9520547,1
5537,272.25607,-20.912416,3.2041621,1
5538,274.83942,-23.67211,7.2668123,1
5539,272.31436,-23.372097,6.0513453,1
5540,269.53223,-20.737762,2.8894393,1
5541,266.95334,-20.494919,1.8517284,1
5542,269.47293,-23.099531,4.2598896,1
5543,266.51813,-22.881,2.2530737,1
5544,274.89526,-25.282299,11.55606,1
5545,272.19736,-25.976524,14.308871,1
5546,275.3628,-28.23464,0.2522553,1
5547,271.20352,-28.350195,8.546426,1
5548,269.48422,-25.925997,5.141551,1
5549,266.36502,-25.852484,2.360878,1
5550,269.2864,-28.278547,5.508893,1
5551,265.9596,-28.002308,2.7730587,1
5552,264.04825,-20.370949,1.4362156,1
5553,261.20328,-19.986029,1.1789117,1
5554,263.7011,-22.749191,1.4081935,1
5555,261.02234,-22.460396,1.2530811,1
5556,258.40515,-19.69319,0.8906976,1
5557,255.5914,-19.37669,0.83522,1
5558,257.92868,-22.145947,1.1561397,1
5559,254.91718,-21.704872,0.60657436,1
5560,263.59918,-25.746515,1.2515256,1
5561,260.5607,-25.465324,1.2649742,1
5562,263.2642,-27.82283,2.0321767,1
